,Species_Jetz,Species_eBird,Species_BirdLife,Family_eBird,CommonName_eBird,aveUAI,SciName_MUTI,MUTIscore,SciName_UN,Urban,Family_Sci,X,Family_English,Coastal,Notes
2719,Eumyias indigo,Eumyias indigo,Eumyias indigo,Muscicapidae (Old World Flycatchers),Indigo Flycatcher,0.375725543,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2720,Eumyias thalassinus,Eumyias thalassinus,Eumyias thalassinus,Muscicapidae (Old World Flycatchers),Verditer Flycatcher,1.714773008,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2721,Cossypha caffra,Cossypha caffra,Dessonornis caffer,Muscicapidae (Old World Flycatchers),Cape Robin-Chat,1.790624054,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2722,Cossypha semirufa,Cossypha semirufa,Cossypha semirufa,Muscicapidae (Old World Flycatchers),Rüppell's Robin-Chat,2.007653902,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2723,Cossypha heuglini,Cossypha heuglini,Cossypha heuglini,Muscicapidae (Old World Flycatchers),White-browed Robin-Chat,1.056817492,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2724,Cossypha natalensis,Cossypha natalensis,Cossypha natalensis,Muscicapidae (Old World Flycatchers),Red-capped Robin-Chat,2.038042939,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2725,Cossypha dichroa,Cossypha dichroa,Cossypha dichroa,Muscicapidae (Old World Flycatchers),Chorister Robin-Chat,1.018321136,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2726,Cichladusa arquata,Cichladusa arquata,Cichladusa arquata,Muscicapidae (Old World Flycatchers),Collared Palm-Thrush,0.767046122,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2727,Cichladusa guttata,Cichladusa guttata,Cichladusa guttata,Muscicapidae (Old World Flycatchers),Spotted Morning-Thrush,0.620293954,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2728,Erithacus rubecula,Erithacus rubecula,Erithacus rubecula,Muscicapidae (Old World Flycatchers),European Robin,1.996131005,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2729,Pogonocichla stellata,Pogonocichla stellata,Pogonocichla stellata,Muscicapidae (Old World Flycatchers),White-starred Robin,0.865784138,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2730,Rhinomyias gularis,Vauriella gularis,Vauriella gularis,Muscicapidae (Old World Flycatchers),Eyebrowed Jungle Flycatcher,0.403772188,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2731,Brachypteryx leucophrys,Brachypteryx leucophris,Brachypteryx leucophris,Muscicapidae (Old World Flycatchers),Lesser Shortwing,0.866569317,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2732,Brachypteryx montana,Brachypteryx goodfellowi,Brachypteryx goodfellowi,Muscicapidae (Old World Flycatchers),Taiwan Shortwing,0.012605513,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2733,Luscinia sibilans,Larvivora sibilans,Larvivora sibilans,Muscicapidae (Old World Flycatchers),Rufous-tailed Robin,2.687568428,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2734,Erithacus komadori,Larvivora komadori,Larvivora komadori,Muscicapidae (Old World Flycatchers),Ryukyu Robin,0.209873551,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2735,Luscinia brunnea,Larvivora brunnea,Larvivora brunnea,Muscicapidae (Old World Flycatchers),Indian Blue Robin,1.368546203,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2736,Luscinia cyane,Larvivora cyane,Larvivora cyane,Muscicapidae (Old World Flycatchers),Siberian Blue Robin,2.794194295,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2737,Luscinia luscinia,Luscinia luscinia,Luscinia luscinia,Muscicapidae (Old World Flycatchers),Thrush Nightingale,2.357576779,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2738,Luscinia megarhynchos,Luscinia megarhynchos,Luscinia megarhynchos,Muscicapidae (Old World Flycatchers),Common Nightingale,1.42373793,NA,NA,Luscinia megarhynchos,U,Muscicapidae,55,(Old World Flycatchers),No,
2739,Luscinia svecica,Luscinia svecica,Cyanecula svecica,Muscicapidae (Old World Flycatchers),Bluethroat,1.816505837,NA,NA,Luscinia svecica,N,Muscicapidae,55,(Old World Flycatchers),No,
2740,Myophonus borneensis,Myophonus borneensis,Myophonus borneensis,Muscicapidae (Old World Flycatchers),Bornean Whistling-Thrush,0.375021918,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2741,Myophonus horsfieldii,Myophonus horsfieldii,Myophonus horsfieldii,Muscicapidae (Old World Flycatchers),Malabar Whistling-Thrush,0.675434889,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2742,Myophonus insularis,Myophonus insularis,Myophonus insularis,Muscicapidae (Old World Flycatchers),Taiwan Whistling-Thrush,1.407099258,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2743,Myophonus caeruleus,Myophonus caeruleus,Myophonus caeruleus,Muscicapidae (Old World Flycatchers),Blue Whistling-Thrush,2.386775634,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2744,Enicurus scouleri,Enicurus scouleri,Enicurus scouleri,Muscicapidae (Old World Flycatchers),Little Forktail,0.133613897,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2745,Enicurus leschenaulti,Enicurus leschenaulti,Enicurus leschenaulti,Muscicapidae (Old World Flycatchers),White-crowned Forktail,0.360187575,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2746,Enicurus immaculatus,Enicurus immaculatus,Enicurus immaculatus,Muscicapidae (Old World Flycatchers),Black-backed Forktail,0.302989265,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2747,Luscinia calliope,Calliope calliope,Calliope calliope,Muscicapidae (Old World Flycatchers),Siberian Rubythroat,2.079253887,NA,NA,Luscinia calliope,N,Muscicapidae,55,(Old World Flycatchers),No,
2748,Cinclidium leucurum,Myiomela leucura,Myiomela leucura,Muscicapidae (Old World Flycatchers),White-tailed Robin,0.176746439,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2749,Tarsiger cyanurus,Tarsiger cyanurus,Tarsiger cyanurus,Muscicapidae (Old World Flycatchers),Red-flanked Bluetail,2.302828659,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2750,Tarsiger indicus,Tarsiger indicus,Tarsiger indicus,Muscicapidae (Old World Flycatchers),White-browed Bush-Robin,0.015843055,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2751,Tarsiger johnstoniae,Tarsiger johnstoniae,Tarsiger johnstoniae,Muscicapidae (Old World Flycatchers),Collared Bush-Robin,0.027170618,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2752,Ficedula zanthopygia,Ficedula zanthopygia,Ficedula zanthopygia,Muscicapidae (Old World Flycatchers),Yellow-rumped Flycatcher,2.795486422,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2753,Ficedula narcissina,Ficedula elisae,Ficedula elisae,Muscicapidae (Old World Flycatchers),Green-backed Flycatcher,2.783648264,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2754,Ficedula narcissina,Ficedula narcissina,Ficedula narcissina,Muscicapidae (Old World Flycatchers),Narcissus Flycatcher,2.115662978,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2755,Ficedula mugimaki,Ficedula mugimaki,Ficedula mugimaki,Muscicapidae (Old World Flycatchers),Mugimaki Flycatcher,2.404093519,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2756,Ficedula hyperythra,Ficedula hyperythra,Ficedula hyperythra,Muscicapidae (Old World Flycatchers),Snowy-browed Flycatcher,0.215515246,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2757,Ficedula westermanni,Ficedula westermanni,Ficedula westermanni,Muscicapidae (Old World Flycatchers),Little Pied Flycatcher,0.343961772,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2758,Ficedula albicilla,Ficedula albicilla,Ficedula albicilla,Muscicapidae (Old World Flycatchers),Taiga Flycatcher,2.162389147,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2759,Ficedula parva,Ficedula parva,Ficedula parva,Muscicapidae (Old World Flycatchers),Red-breasted Flycatcher,2.278824415,NA,NA,Ficedula parva,N,Muscicapidae,55,(Old World Flycatchers),No,
2760,Ficedula semitorquata,Ficedula semitorquata,Ficedula semitorquata,Muscicapidae (Old World Flycatchers),Semicollared Flycatcher,NA,NA,NA,Ficedula semitorquata,N,Muscicapidae,55,(Old World Flycatchers),No,
2761,Ficedula hypoleuca,Ficedula hypoleuca,Ficedula hypoleuca,Muscicapidae (Old World Flycatchers),European Pied Flycatcher,2.35282746,NA,NA,Ficedula hypoleuca,U,Muscicapidae,55,(Old World Flycatchers),No,
2762,Ficedula albicollis,Ficedula albicollis,Ficedula albicollis,Muscicapidae (Old World Flycatchers),Collared Flycatcher,2.287975756,NA,NA,Ficedula albicollis,N,Muscicapidae,55,(Old World Flycatchers),No,
2763,Rhyacornis fuliginosa,Phoenicurus fuliginosus,Phoenicurus fuliginosus,Muscicapidae (Old World Flycatchers),Plumbeous Redstart,0.834095903,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2764,Phoenicurus moussieri,Phoenicurus moussieri,Phoenicurus moussieri,Muscicapidae (Old World Flycatchers),Moussier's Redstart,NA,NA,NA,Phoenicurus moussieri,N,Muscicapidae,55,(Old World Flycatchers),No,
2765,Phoenicurus phoenicurus,Phoenicurus phoenicurus,Phoenicurus phoenicurus,Muscicapidae (Old World Flycatchers),Common Redstart,1.860805224,NA,NA,Phoenicurus phoenicurus,U,Muscicapidae,55,(Old World Flycatchers),No,
2766,Phoenicurus erythrogastrus,Phoenicurus erythrogastrus,Phoenicurus erythrogastrus,Muscicapidae (Old World Flycatchers),White-winged Redstart,NA,NA,NA,Phoenicurus erythrogastrus,N,Muscicapidae,55,(Old World Flycatchers),No,
2767,Phoenicurus ochruros,Phoenicurus ochruros,Phoenicurus ochruros,Muscicapidae (Old World Flycatchers),Black Redstart,1.997736798,NA,NA,Phoenicurus ochruros,U,Muscicapidae,55,(Old World Flycatchers),No,
2768,Phoenicurus auroreus,Phoenicurus auroreus,Phoenicurus auroreus,Muscicapidae (Old World Flycatchers),Daurian Redstart,2.393857927,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2769,Monticola cinclorhynchus,Monticola cinclorhyncha,Monticola cinclorhyncha,Muscicapidae (Old World Flycatchers),Blue-capped Rock-Thrush,1.64692919,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2770,Monticola solitarius,Monticola solitarius,Monticola solitarius,Muscicapidae (Old World Flycatchers),Blue Rock-Thrush,1.710890256,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2771,Monticola rupestris,Monticola rupestris,Monticola rupestris,Muscicapidae (Old World Flycatchers),Cape Rock-Thrush,0.177002194,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2772,Saxicola rubetra,Saxicola rubetra,Saxicola rubetra,Muscicapidae (Old World Flycatchers),Whinchat,1.221671545,NA,NA,Saxicola rubetra,N,Muscicapidae,55,(Old World Flycatchers),No,
2773,Saxicola torquatus,Saxicola rubicola,Saxicola torquatus,Muscicapidae (Old World Flycatchers),European Stonechat,1.069869789,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2774,Saxicola torquatus,Saxicola maurus,Saxicola torquatus,Muscicapidae (Old World Flycatchers),Siberian Stonechat,1.161884839,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2775,Saxicola torquatus,Saxicola stejnegeri,Saxicola torquatus,Muscicapidae (Old World Flycatchers),Amur Stonechat,1.875439264,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2776,Saxicola torquatus,Saxicola torquatus,Saxicola torquatus,Muscicapidae (Old World Flycatchers),African Stonechat,0.802167954,NA,NA,Saxicola torquatus,U,Muscicapidae,55,(Old World Flycatchers),No,
2777,Saxicola leucurus,Saxicola leucurus,Saxicola leucurus,Muscicapidae (Old World Flycatchers),White-tailed Stonechat,2.575887097,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2778,Saxicola caprata,Saxicola caprata,Saxicola caprata,Muscicapidae (Old World Flycatchers),Pied Bushchat,1.214161749,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2779,Cercomela sordida,Pinarochroa sordida,Pinarochroa sordida,Muscicapidae (Old World Flycatchers),Moorland Chat,1.58293009,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2780,Myrmecocichla nigra,Myrmecocichla nigra,Myrmecocichla nigra,Muscicapidae (Old World Flycatchers),Sooty Chat,0.102351246,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2781,Myrmecocichla aethiops,Myrmecocichla aethiops,Myrmecocichla aethiops,Muscicapidae (Old World Flycatchers),Northern Anteater-Chat,0.551843023,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2782,Oenanthe monticola,Myrmecocichla monticola,Myrmecocichla monticola,Muscicapidae (Old World Flycatchers),Mountain Wheatear,2.45947007,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2783,Oenanthe oenanthe,Oenanthe oenanthe,Oenanthe oenanthe,Muscicapidae (Old World Flycatchers),Northern Wheatear,1.179801046,NA,NA,Oenanthe oenanthe,N,Muscicapidae,55,(Old World Flycatchers),No,
2784,Oenanthe pileata,Oenanthe pileata,Oenanthe pileata,Muscicapidae (Old World Flycatchers),Capped Wheatear,0.444238938,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2785,Oenanthe isabellina,Oenanthe isabellina,Oenanthe isabellina,Muscicapidae (Old World Flycatchers),Isabelline Wheatear,1.393825324,NA,NA,Oenanthe isabellina,U,Muscicapidae,55,(Old World Flycatchers),No,
2786,Oenanthe monacha,Oenanthe monacha,Oenanthe monacha,Muscicapidae (Old World Flycatchers),Hooded Wheatear,NA,NA,NA,Oenanthe monacha,N,Muscicapidae,55,(Old World Flycatchers),No,
2787,Oenanthe deserti,Oenanthe deserti,Oenanthe deserti,Muscicapidae (Old World Flycatchers),Desert Wheatear,1.686000244,NA,NA,Oenanthe deserti,N,Muscicapidae,55,(Old World Flycatchers),No,
2788,Oenanthe hispanica,Oenanthe hispanica,Oenanthe hispanica,Muscicapidae (Old World Flycatchers),Western Black-eared Wheatear,0.338994543,NA,NA,Oenanthe hispanica,N,Muscicapidae,55,(Old World Flycatchers),No,
2789,Oenanthe cypriaca,Oenanthe cypriaca,Oenanthe cypriaca,Muscicapidae (Old World Flycatchers),Cyprus Wheatear,NA,NA,NA,Oenanthe cypriaca,U,Muscicapidae,55,(Old World Flycatchers),No,
2790,Oenanthe hispanica,Oenanthe melanoleuca,Oenanthe hispanica,Muscicapidae (Old World Flycatchers),Eastern Black-eared Wheatear,1.04086468,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2791,Oenanthe pleschanka,Oenanthe pleschanka,Oenanthe pleschanka,Muscicapidae (Old World Flycatchers),Pied Wheatear,2.143393345,NA,NA,Oenanthe pleschanka,N,Muscicapidae,55,(Old World Flycatchers),No,
2792,Oenanthe moesta,Oenanthe moesta,Oenanthe moesta,Muscicapidae (Old World Flycatchers),Red-rumped Wheatear,NA,NA,NA,Oenanthe moesta,N,Muscicapidae,55,(Old World Flycatchers),No,
2793,Cercomela melanura,Oenanthe melanura,Oenanthe melanura,Muscicapidae (Old World Flycatchers),Blackstart,1.276935551,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2794,Cercomela familiaris,Oenanthe familiaris,Oenanthe familiaris,Muscicapidae (Old World Flycatchers),Familiar Chat,1.302605149,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2795,Cercomela fusca,Oenanthe fusca,Oenanthe fusca,Muscicapidae (Old World Flycatchers),Brown Rock Chat,1.808620345,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2796,Oenanthe leucura,Oenanthe leucura,Oenanthe leucura,Muscicapidae (Old World Flycatchers),Black Wheatear,1.325507453,NA,NA,Oenanthe leucura,N,Muscicapidae,55,(Old World Flycatchers),No,
2797,Oenanthe albonigra,Oenanthe albonigra,Oenanthe albonigra,Muscicapidae (Old World Flycatchers),Hume's Wheatear,1.87586684,NA,NA,Oenanthe albonigra,N,Muscicapidae,55,(Old World Flycatchers),No,
2798,Oenanthe leucopyga,Oenanthe leucopyga,Oenanthe leucopyga,Muscicapidae (Old World Flycatchers),White-crowned Wheatear,NA,NA,NA,Oenanthe leucopyga,U,Muscicapidae,55,(Old World Flycatchers),No,
2799,Oenanthe lugentoides,Oenanthe lugentoides,Oenanthe lugens,Muscicapidae (Old World Flycatchers),Arabian Wheatear,0.936016013,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2800,Oenanthe finschii,Oenanthe finschii,Oenanthe finschii,Muscicapidae (Old World Flycatchers),Finsch's Wheatear,NA,NA,NA,Oenanthe finschii,N,Muscicapidae,55,(Old World Flycatchers),No,
2801,Oenanthe xanthoprymna,Oenanthe xanthoprymna,Oenanthe xanthoprymna,Muscicapidae (Old World Flycatchers),Kurdish Wheatear,NA,NA,NA,Oenanthe xanthoprymna,N,Muscicapidae,55,(Old World Flycatchers),No,
2802,Oenanthe chrysopygia,Oenanthe chrysopygia,Oenanthe chrysopygia,Muscicapidae (Old World Flycatchers),Persian Wheatear,2.18219282,NA,NA,NA,NA,Muscicapidae,55,(Old World Flycatchers),No,
2803,Bombycilla garrulus,Bombycilla garrulus,Bombycilla garrulus,Bombycillidae (Waxwings),Bohemian Waxwing,2.46986979,NA,NA,NA,NA,Bombycillidae,103,(Waxwings),No,
2804,Bombycilla cedrorum,Bombycilla cedrorum,Bombycilla cedrorum,Bombycillidae (Waxwings),Cedar Waxwing,2.046413012,Bombycilla cedrorum,1.381060521,NA,NA,Bombycillidae,103,(Waxwings),No,
2805,Bombycilla japonica,Bombycilla japonica,Bombycilla japonica,Bombycillidae (Waxwings),Japanese Waxwing,2.694669627,NA,NA,NA,NA,Bombycillidae,103,(Waxwings),No,
2806,Ptilogonys cinereus,Ptiliogonys cinereus,Ptiliogonys cinereus,Ptiliogonatidae (Silky-flycatchers),Gray Silky-flycatcher,1.428378891,NA,NA,NA,NA,Ptiliogonatidae,9,(Silky-flycatchers),No,woodlands near the coast… 
2807,Phainopepla nitens,Phainopepla nitens,Phainopepla nitens,Ptiliogonatidae (Silky-flycatchers),Phainopepla,1.158402817,Phainopepla nitens,0.371533218,NA,NA,Ptiliogonatidae,9,(Silky-flycatchers),No,woodlands near the coast… 
2808,Dulus dominicus,Dulus dominicus,Dulus dominicus,Dulidae (Palmchat),Palmchat,3.079810724,NA,NA,NA,NA,Dulidae,158,(Palmchat),No,
2809,Promerops cafer,Promerops cafer,Promerops cafer,Promeropidae (Sugarbirds),Cape Sugarbird,1.015671003,NA,NA,NA,NA,Promeropidae,179,(Sugarbirds),No,
2810,Prionochilus plateni,Prionochilus plateni,Prionochilus plateni,Dicaeidae (Flowerpeckers),Palawan Flowerpecker,0.192593431,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2811,Dicaeum agile,Dicaeum agile,Dicaeum agile,Dicaeidae (Flowerpeckers),Thick-billed Flowerpecker,1.298694361,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2812,Dicaeum australe,Dicaeum australe,Dicaeum australe,Dicaeidae (Flowerpeckers),Red-keeled Flowerpecker,2.092535968,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2813,Dicaeum trigonostigma,Dicaeum trigonostigma,Dicaeum trigonostigma,Dicaeidae (Flowerpeckers),Orange-bellied Flowerpecker,1.331276187,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2814,Dicaeum erythrorhynchos,Dicaeum erythrorhynchos,Dicaeum erythrorhynchos,Dicaeidae (Flowerpeckers),Pale-billed Flowerpecker,2.025546287,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2815,Dicaeum concolor,Dicaeum concolor,Dicaeum concolor,Dicaeidae (Flowerpeckers),Nilgiri Flowerpecker,0.083039606,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2816,Dicaeum concolor,Dicaeum minullum,Dicaeum minullum,Dicaeidae (Flowerpeckers),Plain Flowerpecker,1.744420791,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2817,Dicaeum concolor,Dicaeum virescens,Dicaeum minullum,Dicaeidae (Flowerpeckers),Andaman Flowerpecker,0.412033326,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2818,Dicaeum pygmaeum,Dicaeum pygmaeum,Dicaeum pygmaeum,Dicaeidae (Flowerpeckers),Pygmy Flowerpecker,0.769460234,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2819,Dicaeum ignipectus,Dicaeum ignipectus,Dicaeum ignipectus,Dicaeidae (Flowerpeckers),Fire-breasted Flowerpecker,1.028331292,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2820,Dicaeum monticolum,Dicaeum monticolum,Dicaeum monticolum,Dicaeidae (Flowerpeckers),Black-sided Flowerpecker,0.320386598,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2821,Dicaeum hirundinaceum,Dicaeum hirundinaceum,Dicaeum hirundinaceum,Dicaeidae (Flowerpeckers),Mistletoebird,1.210167557,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2822,Dicaeum cruentatum,Dicaeum cruentatum,Dicaeum cruentatum,Dicaeidae (Flowerpeckers),Scarlet-backed Flowerpecker,2.371200589,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2823,Dicaeum trochileum,Dicaeum trochileum,Dicaeum trochileum,Dicaeidae (Flowerpeckers),Scarlet-headed Flowerpecker,3.142233453,NA,NA,NA,NA,Dicaeidae,156,(Flowerpeckers),No,
2824,Anthreptes malacensis,Anthreptes malacensis,Anthreptes malacensis,Nectariniidae (Sunbirds and Spiderhunters),Brown-throated Sunbird,2.242412153,NA,NA,NA,NA,Nectariniidae,167,(Sunbirds and Spiderhunters),No,
2825,Anthreptes collaris,Hedydipna collaris,Hedydipna collaris,Nectariniidae (Sunbirds and Spiderhunters),Collared Sunbird,1.163761066,NA,NA,NA,NA,Nectariniidae,167,(Sunbirds and Spiderhunters),No,
2826,Nectarinia violacea,Anthobaphes violacea,Anthobaphes violacea,Nectariniidae (Sunbirds and Spiderhunters),Orange-breasted Sunbird,0.815844028,NA,NA,NA,NA,Nectariniidae,167,(Sunbirds and Spiderhunters),No,
2827,Nectarinia verticalis,Cyanomitra verticalis,Cyanomitra verticalis,Nectariniidae (Sunbirds and Spiderhunters),Green-headed Sunbird,1.160039651,NA,NA,NA,NA,Nectariniidae,167,(Sunbirds and Spiderhunters),No,
2828,Nectarinia olivacea,Cyanomitra olivacea,Cyanomitra olivacea,Nectariniidae (Sunbirds and Spiderhunters),Olive Sunbird,1.521957486,NA,NA,NA,NA,Nectariniidae,167,(Sunbirds and Spiderhunters),No,
2829,Nectarinia veroxii,Cyanomitra veroxii,Cyanomitra verreauxii,Nectariniidae (Sunbirds and Spiderhunters),Mouse-colored Sunbird,1.417328331,NA,NA,NA,NA,Nectariniidae,167,(Sunbirds and Spiderhunters),No,
