"","MUTIscore","SciName_MUTI","CommonName_MUTI","Species_eBird","Species_Jetz","Family_Jetz","CommonName_UAI","aveUAI","Species_BirdLife","Species_UN","Urban","family.MUTI","Family_all","Species","English","Coastal"
"511",NA,NA,NA,"Gallinago gallinago","Gallinago gallinago","Scolopacidae","Common Snipe",1.491174562,"Gallinago gallinago",NA,NA,NA,"Scolopacidae","Gallinago_gallinago",NA,"Yes"
"512",NA,NA,NA,"Gallinago hardwickii","Gallinago hardwickii","Scolopacidae","Latham's Snipe",1.640906998,"Gallinago hardwickii",NA,NA,NA,"Scolopacidae","Gallinago_hardwickii",NA,"Yes"
"513",NA,NA,NA,"Gallinago hardwickii","Gallinago hardwickii","Scolopacidae","Latham's Snipe",1.640906998,"Gallinago hardwickii",NA,NA,NA,"Scolopacidae","Gallinago_hardwickii",NA,"Yes"
"514",NA,NA,NA,"Gallinago nigripennis","Gallinago nigripennis","Scolopacidae","African Snipe",0.97917053,"Gallinago nigripennis",NA,NA,NA,"Scolopacidae","Gallinago_nigripennis",NA,"Yes"
"515",NA,NA,NA,"Gallinago nigripennis","Gallinago nigripennis","Scolopacidae","African Snipe",0.97917053,"Gallinago nigripennis",NA,NA,NA,"Scolopacidae","Gallinago_nigripennis",NA,"Yes"
"516",NA,NA,NA,"Gallinago nobilis","Gallinago nobilis","Scolopacidae","Noble Snipe",1.185565089,"Gallinago nobilis",NA,NA,NA,"Scolopacidae","Gallinago_nobilis",NA,"Yes"
"517",NA,NA,NA,"Gallinago nobilis","Gallinago nobilis","Scolopacidae","Noble Snipe",1.185565089,"Gallinago nobilis",NA,NA,NA,"Scolopacidae","Gallinago_nobilis",NA,"Yes"
"518",NA,NA,NA,"Gallinago paraguaiae","Gallinago paraguaiae","Scolopacidae","Pantanal Snipe",2.137126442,"Gallinago paraguaiae",NA,NA,NA,"Scolopacidae","Gallinago_paraguaiae",NA,"Yes"
"519",NA,NA,NA,"Gallinago paraguaiae","Gallinago paraguaiae","Scolopacidae","Pantanal Snipe",2.137126442,"Gallinago paraguaiae",NA,NA,NA,"Scolopacidae","Gallinago_paraguaiae",NA,"Yes"
"520",NA,NA,NA,"Gallinago stenura","Gallinago stenura","Scolopacidae","Pin-tailed Snipe",1.220846521,"Gallinago stenura",NA,NA,NA,"Scolopacidae","Gallinago_stenura",NA,"Yes"
"521",NA,NA,NA,"Gallinago stenura","Gallinago stenura","Scolopacidae","Pin-tailed Snipe",1.220846521,"Gallinago stenura",NA,NA,NA,"Scolopacidae","Gallinago_stenura",NA,"Yes"
"522",NA,NA,NA,"Tringa brevipes","Heteroscelus brevipes","Scolopacidae","Gray-tailed Tattler",1.612303519,"Tringa brevipes",NA,NA,NA,"Scolopacidae","Heteroscelus_brevipes",NA,"Yes"
"523",NA,NA,NA,"Tringa brevipes","Heteroscelus brevipes","Scolopacidae","Gray-tailed Tattler",1.612303519,"Tringa brevipes",NA,NA,NA,"Scolopacidae","Heteroscelus_brevipes",NA,"Yes"
"524",NA,NA,NA,"Tringa incana","Heteroscelus incanus","Scolopacidae","Wandering Tattler",1.691085236,"Tringa incana",NA,NA,NA,"Scolopacidae","Heteroscelus_incanus",NA,"Yes"
"525",NA,NA,NA,"Tringa incana","Heteroscelus incanus","Scolopacidae","Wandering Tattler",1.691085236,"Tringa incana",NA,NA,NA,"Scolopacidae","Heteroscelus_incanus",NA,"Yes"
"526",NA,NA,NA,"Calidris falcinellus","Limicola falcinellus","Scolopacidae","Broad-billed Sandpiper",1.488899562,"Calidris falcinellus",NA,NA,NA,"Scolopacidae","Limicola_falcinellus",NA,"Yes"
"527",NA,NA,NA,"Calidris falcinellus","Limicola falcinellus","Scolopacidae","Broad-billed Sandpiper",1.488899562,"Calidris falcinellus",NA,NA,NA,"Scolopacidae","Limicola_falcinellus",NA,"Yes"
"528",NA,NA,NA,"Limnodromus griseus","Limnodromus griseus","Scolopacidae","Short-billed Dowitcher",1.501627678,"Limnodromus griseus",NA,NA,NA,"Scolopacidae","Limnodromus_griseus",NA,"Yes"
"529",NA,NA,NA,"Limnodromus griseus","Limnodromus griseus","Scolopacidae","Short-billed Dowitcher",1.501627678,"Limnodromus griseus",NA,NA,NA,"Scolopacidae","Limnodromus_griseus",NA,"Yes"
"530",NA,NA,NA,"Limnodromus scolopaceus","Limnodromus scolopaceus","Scolopacidae","Long-billed Dowitcher",1.307477054,"Limnodromus scolopaceus",NA,NA,NA,"Scolopacidae","Limnodromus_scolopaceus",NA,"Yes"
"531",NA,NA,NA,"Limnodromus scolopaceus","Limnodromus scolopaceus","Scolopacidae","Long-billed Dowitcher",1.307477054,"Limnodromus scolopaceus",NA,NA,NA,"Scolopacidae","Limnodromus_scolopaceus",NA,"Yes"
"532",NA,NA,NA,"Limnodromus semipalmatus","Limnodromus semipalmatus","Scolopacidae","Asian Dowitcher",1.060992938,"Limnodromus semipalmatus",NA,NA,NA,"Scolopacidae","Limnodromus_semipalmatus",NA,"Yes"
"533",NA,NA,NA,"Limnodromus semipalmatus","Limnodromus semipalmatus","Scolopacidae","Asian Dowitcher",1.060992938,"Limnodromus semipalmatus",NA,NA,NA,"Scolopacidae","Limnodromus_semipalmatus",NA,"Yes"
"534",NA,NA,NA,"Limosa haemastica","Limosa haemastica","Scolopacidae","Hudsonian Godwit",1.064858178,"Limosa haemastica",NA,NA,NA,"Scolopacidae","Limosa_haemastica",NA,"Yes"
"535",NA,NA,NA,"Limosa haemastica","Limosa haemastica","Scolopacidae","Hudsonian Godwit",1.064858178,"Limosa haemastica",NA,NA,NA,"Scolopacidae","Limosa_haemastica",NA,"Yes"
"536",NA,NA,NA,"Limosa lapponica","Limosa lapponica","Scolopacidae","Bar-tailed Godwit",1.258138471,"Limosa lapponica",NA,NA,NA,"Scolopacidae","Limosa_lapponica",NA,"Yes"
"537",NA,NA,NA,"Limosa lapponica","Limosa lapponica","Scolopacidae","Bar-tailed Godwit",1.258138471,"Limosa lapponica",NA,NA,NA,"Scolopacidae","Limosa_lapponica",NA,"Yes"
"538",NA,NA,NA,"Limosa limosa","Limosa limosa","Scolopacidae","Black-tailed Godwit",1.438404653,"Limosa limosa",NA,NA,NA,"Scolopacidae","Limosa_limosa",NA,"Yes"
"539",NA,NA,NA,"Limosa limosa","Limosa limosa","Scolopacidae","Black-tailed Godwit",1.438404653,"Limosa limosa",NA,NA,NA,"Scolopacidae","Limosa_limosa",NA,"Yes"
"540",NA,NA,NA,"Lymnocryptes minimus","Lymnocryptes minimus","Scolopacidae","Jack Snipe",2.752541894,"Lymnocryptes minimus",NA,NA,NA,"Scolopacidae","Lymnocryptes_minimus",NA,"Yes"
"541",NA,NA,NA,"Lymnocryptes minimus","Lymnocryptes minimus","Scolopacidae","Jack Snipe",2.752541894,"Lymnocryptes minimus",NA,NA,NA,"Scolopacidae","Lymnocryptes_minimus",NA,"Yes"
"542",NA,NA,NA,"Numenius phaeopus","Numenius phaeopus","Scolopacidae","Whimbrel",1.455761078,"Numenius phaeopus",NA,NA,NA,"Scolopacidae","Numenius_phaeopus",NA,"Yes"
"543",NA,NA,NA,"Numenius phaeopus","Numenius phaeopus","Scolopacidae","Whimbrel",1.455761078,"Numenius phaeopus",NA,NA,NA,"Scolopacidae","Numenius_phaeopus",NA,"Yes"
"544",NA,NA,NA,"Phalaropus lobatus","Phalaropus lobatus","Scolopacidae","Red-necked Phalarope",1.180923011,"Phalaropus lobatus",NA,NA,NA,"Scolopacidae","Phalaropus_lobatus",NA,"Yes"
"545",NA,NA,NA,"Phalaropus lobatus","Phalaropus lobatus","Scolopacidae","Red-necked Phalarope",1.180923011,"Phalaropus lobatus",NA,NA,NA,"Scolopacidae","Phalaropus_lobatus",NA,"Yes"
"546",NA,NA,NA,"Calidris pugnax","Philomachus pugnax","Scolopacidae","Ruff",1.282246585,"Calidris pugnax",NA,NA,NA,"Scolopacidae","Philomachus_pugnax",NA,"Yes"
"547",NA,NA,NA,"Calidris pugnax","Philomachus pugnax","Scolopacidae","Ruff",1.282246585,"Calidris pugnax",NA,NA,NA,"Scolopacidae","Philomachus_pugnax",NA,"Yes"
"548",NA,NA,NA,"Scolopax rusticola","Scolopax rusticola","Scolopacidae","Eurasian Woodcock",0.931723438,"Scolopax rusticola",NA,NA,NA,"Scolopacidae","Scolopax_rusticola",NA,"Yes"
"549",NA,NA,NA,"Scolopax rusticola","Scolopax rusticola","Scolopacidae","Eurasian Woodcock",0.931723438,"Scolopax rusticola",NA,NA,NA,"Scolopacidae","Scolopax_rusticola",NA,"Yes"
"550",NA,NA,NA,"Tringa erythropus","Tringa erythropus","Scolopacidae","Spotted Redshank",1.48474093,"Tringa erythropus",NA,NA,NA,"Scolopacidae","Tringa_erythropus",NA,"Yes"
"551",NA,NA,NA,"Tringa erythropus","Tringa erythropus","Scolopacidae","Spotted Redshank",1.48474093,"Tringa erythropus",NA,NA,NA,"Scolopacidae","Tringa_erythropus",NA,"Yes"
"552",NA,NA,NA,"Tringa flavipes","Tringa flavipes","Scolopacidae","Lesser Yellowlegs",1.473890016,"Tringa flavipes",NA,NA,NA,"Scolopacidae","Tringa_flavipes",NA,"Yes"
"553",NA,NA,NA,"Tringa flavipes","Tringa flavipes","Scolopacidae","Lesser Yellowlegs",1.473890016,"Tringa flavipes",NA,NA,NA,"Scolopacidae","Tringa_flavipes",NA,"Yes"
"554",NA,NA,NA,"Tringa glareola","Tringa glareola","Scolopacidae","Wood Sandpiper",1.334634424,"Tringa glareola",NA,NA,NA,"Scolopacidae","Tringa_glareola",NA,"Yes"
"555",NA,NA,NA,"Tringa glareola","Tringa glareola","Scolopacidae","Wood Sandpiper",1.334634424,"Tringa glareola",NA,NA,NA,"Scolopacidae","Tringa_glareola",NA,"Yes"
"556",NA,NA,NA,"Tringa guttifer","Tringa guttifer","Scolopacidae","Nordmann's Greenshank",0.834757578,"Tringa guttifer",NA,NA,NA,"Scolopacidae","Tringa_guttifer",NA,"Yes"
"557",NA,NA,NA,"Tringa guttifer","Tringa guttifer","Scolopacidae","Nordmann's Greenshank",0.834757578,"Tringa guttifer",NA,NA,NA,"Scolopacidae","Tringa_guttifer",NA,"Yes"
"558",NA,NA,NA,"Tringa melanoleuca","Tringa melanoleuca","Scolopacidae","Greater Yellowlegs",1.379957291,"Tringa melanoleuca",NA,NA,NA,"Scolopacidae","Tringa_melanoleuca",NA,"Yes"
"559",NA,NA,NA,"Tringa melanoleuca","Tringa melanoleuca","Scolopacidae","Greater Yellowlegs",1.379957291,"Tringa melanoleuca",NA,NA,NA,"Scolopacidae","Tringa_melanoleuca",NA,"Yes"
"560",NA,NA,NA,"Tringa nebularia","Tringa nebularia","Scolopacidae","Common Greenshank",1.434151557,"Tringa nebularia",NA,NA,NA,"Scolopacidae","Tringa_nebularia",NA,"Yes"
"561",NA,NA,NA,"Tringa nebularia","Tringa nebularia","Scolopacidae","Common Greenshank",1.434151557,"Tringa nebularia",NA,NA,NA,"Scolopacidae","Tringa_nebularia",NA,"Yes"
"562",NA,NA,NA,"Tringa ochropus","Tringa ochropus","Scolopacidae","Green Sandpiper",1.469407583,"Tringa ochropus",NA,NA,NA,"Scolopacidae","Tringa_ochropus",NA,"Yes"
"563",NA,NA,NA,"Tringa ochropus","Tringa ochropus","Scolopacidae","Green Sandpiper",1.469407583,"Tringa ochropus",NA,NA,NA,"Scolopacidae","Tringa_ochropus",NA,"Yes"
"564",NA,NA,NA,"Tringa solitaria","Tringa solitaria","Scolopacidae","Solitary Sandpiper",1.929546159,"Tringa solitaria",NA,NA,NA,"Scolopacidae","Tringa_solitaria",NA,"Yes"
"565",NA,NA,NA,"Tringa solitaria","Tringa solitaria","Scolopacidae","Solitary Sandpiper",1.929546159,"Tringa solitaria",NA,NA,NA,"Scolopacidae","Tringa_solitaria",NA,"Yes"
"566",NA,NA,NA,"Tringa stagnatilis","Tringa stagnatilis","Scolopacidae","Marsh Sandpiper",1.319950633,"Tringa stagnatilis",NA,NA,NA,"Scolopacidae","Tringa_stagnatilis",NA,"Yes"
"567",NA,NA,NA,"Tringa stagnatilis","Tringa stagnatilis","Scolopacidae","Marsh Sandpiper",1.319950633,"Tringa stagnatilis",NA,NA,NA,"Scolopacidae","Tringa_stagnatilis",NA,"Yes"
"568",NA,NA,NA,"Tringa totanus","Tringa totanus","Scolopacidae","Common Redshank",1.604988696,"Tringa totanus",NA,NA,NA,"Scolopacidae","Tringa_totanus",NA,"Yes"
"569",NA,NA,NA,"Tringa totanus","Tringa totanus","Scolopacidae","Common Redshank",1.604988696,"Tringa totanus",NA,NA,NA,"Scolopacidae","Tringa_totanus",NA,"Yes"
"570",NA,NA,NA,"Calidris subruficollis","Tryngites subruficollis","Scolopacidae","Buff-breasted Sandpiper",0.429552921,"Calidris subruficollis",NA,NA,NA,"Scolopacidae","Tryngites_subruficollis",NA,"Yes"
"571",NA,NA,NA,"Calidris subruficollis","Tryngites subruficollis","Scolopacidae","Buff-breasted Sandpiper",0.429552921,"Calidris subruficollis",NA,NA,NA,"Scolopacidae","Tryngites_subruficollis",NA,"Yes"
"572",NA,NA,NA,"Xenus cinereus","Xenus cinereus","Scolopacidae","Terek Sandpiper",1.687574096,"Xenus cinereus",NA,NA,NA,"Scolopacidae","Xenus_cinereus",NA,"Yes"
"573",NA,NA,NA,"Xenus cinereus","Xenus cinereus","Scolopacidae","Terek Sandpiper",1.687574096,"Xenus cinereus",NA,NA,NA,"Scolopacidae","Xenus_cinereus",NA,"Yes"
"574",NA,NA,NA,"Stercorarius chilensis","Catharacta chilensis","Stercorariidae","Chilean Skua",1.161302963,"Catharacta chilensis",NA,NA,NA,"Stercorariidae","Catharacta_chilensis",NA,"Yes"
"575",NA,NA,NA,"Stercorarius skua","Catharacta skua","Stercorariidae","Great Skua",1.077097816,"Catharacta skua",NA,NA,NA,"Stercorariidae","Catharacta_skua",NA,"Yes"
"576",NA,NA,NA,"Stercorarius parasiticus","Stercorarius parasiticus","Stercorariidae","Parasitic Jaeger",1.092342626,"Stercorarius parasiticus",NA,NA,NA,"Stercorariidae","Stercorarius_parasiticus",NA,"Yes"
"577",NA,NA,NA,"Stercorarius pomarinus","Stercorarius pomarinus","Stercorariidae","Pomarine Jaeger",1.358001644,"Stercorarius pomarinus",NA,NA,NA,"Stercorariidae","Stercorarius_pomarinus",NA,"Yes"
"578",NA,NA,NA,"Anastomus lamelligerus","Anastomus lamelligerus","Ciconiidae","African Openbill",0.871997699,"Anastomus lamelligerus",NA,NA,NA,"Ciconiidae","Anastomus_lamelligerus",NA,"Yes"
"579",NA,NA,NA,"Anastomus oscitans","Anastomus oscitans","Ciconiidae","Asian Openbill",1.461383332,"Anastomus oscitans",NA,NA,NA,"Ciconiidae","Anastomus_oscitans",NA,"Yes"
"580",NA,NA,NA,"Ciconia boyciana","Ciconia boyciana","Ciconiidae","Oriental Stork",2.26216042,"Ciconia boyciana",NA,NA,NA,"Ciconiidae","Ciconia_boyciana",NA,"Yes"
"581",NA,NA,NA,"Ciconia ciconia","Ciconia ciconia","Ciconiidae","White Stork",1.248975525,"Ciconia ciconia",NA,NA,NA,"Ciconiidae","Ciconia_ciconia",NA,"Yes"
"582",NA,NA,NA,"Ciconia maguari","Ciconia maguari","Ciconiidae","Maguari Stork",1.445271469,"Ciconia maguari",NA,NA,NA,"Ciconiidae","Ciconia_maguari",NA,"Yes"
"583",NA,NA,NA,"Ciconia nigra","Ciconia nigra","Ciconiidae","Black Stork",0.970200358,"Ciconia nigra",NA,NA,NA,"Ciconiidae","Ciconia_nigra",NA,"Yes"
"584",NA,NA,NA,"Ephippiorhynchus asiaticus","Ephippiorhynchus asiaticus","Ciconiidae","Black-necked Stork",1.064525413,"Ephippiorhynchus asiaticus",NA,NA,NA,"Ciconiidae","Ephippiorhynchus_asiaticus",NA,"Yes"
"585",NA,NA,NA,"Leptoptilos crumenifer","Leptoptilos crumeniferus","Ciconiidae","Marabou Stork",1.517579824,"Leptoptilos crumenifer",NA,NA,NA,"Ciconiidae","Leptoptilos_crumeniferus",NA,"Yes"
"586",NA,NA,NA,"Leptoptilos javanicus","Leptoptilos javanicus","Ciconiidae","Lesser Adjutant",1.059258703,"Leptoptilos javanicus",NA,NA,NA,"Ciconiidae","Leptoptilos_javanicus",NA,"Yes"
"587",NA,NA,NA,"Mycteria americana","Mycteria americana","Ciconiidae","Wood Stork",1.253031132,"Mycteria americana",NA,NA,NA,"Ciconiidae","Mycteria_americana",NA,"Yes"
"588",NA,NA,NA,"Mycteria cinerea","Mycteria cinerea","Ciconiidae","Milky Stork",2.213089959,"Mycteria cinerea",NA,NA,NA,"Ciconiidae","Mycteria_cinerea",NA,"Yes"
"589",NA,NA,NA,"Mycteria ibis","Mycteria ibis","Ciconiidae","Yellow-billed Stork",0.752750003,"Mycteria ibis",NA,NA,NA,"Ciconiidae","Mycteria_ibis",NA,"Yes"
"590",NA,NA,NA,"Mycteria leucocephala","Mycteria leucocephala","Ciconiidae","Painted Stork",1.580581704,"Mycteria leucocephala",NA,NA,NA,"Ciconiidae","Mycteria_leucocephala",NA,"Yes"
"591",NA,NA,NA,"Actenoides lindsayi","Actenoides lindsayi","Alcedinidae","Spotted Kingfisher",0.87544104,"Actenoides lindsayi",NA,NA,NA,"Alcedinidae","Actenoides_lindsayi",NA,"Yes"
"592",NA,NA,NA,"Alcedo atthis","Alcedo atthis","Alcedinidae","Common Kingfisher",1.753114615,"Alcedo atthis",NA,NA,NA,"Alcedinidae","Alcedo_atthis",NA,"Yes"
"593",NA,NA,NA,"Ceyx azureus","Alcedo azurea","Alcedinidae","Azure Kingfisher",1.082411405,"Ceyx azureus",NA,NA,NA,"Alcedinidae","Alcedo_azurea",NA,"Yes"
"594",NA,NA,NA,"Alcedo coerulescens","Alcedo coerulescens","Alcedinidae","Small Blue Kingfisher",2.550265621,"Alcedo coerulescens",NA,NA,NA,"Alcedinidae","Alcedo_coerulescens",NA,"Yes"
"595",NA,NA,NA,"Corythornis cristatus","Alcedo cristata","Alcedinidae","Malachite Kingfisher",1.57618097,"Corythornis cristatus",NA,NA,NA,"Alcedinidae","Alcedo_cristata",NA,"Yes"
"596",NA,NA,NA,"Ceyx cyanopectus","Alcedo cyanopectus","Alcedinidae","Indigo-banded Kingfisher",1.223728996,"Ceyx cyanopectus",NA,NA,NA,"Alcedinidae","Alcedo_cyanopectus",NA,"Yes"
"597",NA,NA,NA,"Alcedo meninting","Alcedo meninting","Alcedinidae","Blue-eared Kingfisher",1.878429634,"Alcedo meninting",NA,NA,NA,"Alcedinidae","Alcedo_meninting",NA,"Yes"
"598",NA,NA,NA,"Ceyx pusillus","Alcedo pusilla","Alcedinidae","Little Kingfisher",1.217199696,"Ceyx pusillus",NA,NA,NA,"Alcedinidae","Alcedo_pusilla",NA,"Yes"
"599",NA,NA,NA,"Corythornis vintsioides","Alcedo vintsioides","Alcedinidae","Malagasy Kingfisher",1.347274928,"Corythornis vintsioides",NA,NA,NA,"Alcedinidae","Alcedo_vintsioides",NA,"Yes"
"600",NA,NA,NA,"Ceryle rudis","Ceryle rudis","Alcedinidae","Pied Kingfisher",1.28046601,"Ceryle rudis",NA,NA,NA,"Alcedinidae","Ceryle_rudis",NA,"Yes"
"601",NA,NA,NA,"Ceyx erithaca","Ceyx erithaca","Alcedinidae","Black-backed Dwarf-Kingfisher",1.826060785,"Ceyx erithaca",NA,NA,NA,"Alcedinidae","Ceyx_erithaca",NA,"Yes"
"602",NA,NA,NA,"Ispidina picta","Ceyx pictus","Alcedinidae","African Pygmy Kingfisher",0.628157775,"Ispidina picta",NA,NA,NA,"Alcedinidae","Ceyx_pictus",NA,"Yes"
"603",NA,NA,NA,"Ceyx rufidorsa","Ceyx rufidorsa","Alcedinidae","Rufous-backed Dwarf-Kingfisher",0.174052444,"Ceyx erithaca",NA,NA,NA,"Alcedinidae","Ceyx_rufidorsa",NA,"Yes"
"604",NA,NA,NA,"Chloroceryle aenea","Chloroceryle aenea","Alcedinidae","American Pygmy Kingfisher",0.747704328,"Chloroceryle aenea",NA,NA,NA,"Alcedinidae","Chloroceryle_aenea",NA,"Yes"
"605",NA,NA,NA,"Chloroceryle amazona","Chloroceryle amazona","Alcedinidae","Amazon Kingfisher",1.622786101,"Chloroceryle amazona",NA,NA,NA,"Alcedinidae","Chloroceryle_amazona",NA,"Yes"
"606",NA,NA,NA,"Chloroceryle americana","Chloroceryle americana","Alcedinidae","Green Kingfisher",1.232813547,"Chloroceryle americana",NA,NA,NA,"Alcedinidae","Chloroceryle_americana",NA,"Yes"
"607",NA,NA,NA,"Dacelo leachii","Dacelo leachii","Alcedinidae","Blue-winged Kookaburra",1.016729463,"Dacelo leachii",NA,NA,NA,"Alcedinidae","Dacelo_leachii",NA,"Yes"
"608",NA,NA,NA,"Dacelo novaeguineae","Dacelo novaeguineae","Alcedinidae","Laughing Kookaburra",1.238546358,"Dacelo novaeguineae",NA,NA,NA,"Alcedinidae","Dacelo_novaeguineae",NA,"Yes"
"609",NA,NA,NA,"Halcyon albiventris","Halcyon albiventris","Alcedinidae","Brown-hooded Kingfisher",1.433294175,"Halcyon albiventris",NA,NA,NA,"Alcedinidae","Halcyon_albiventris",NA,"Yes"
"610",NA,NA,NA,"Halcyon coromanda","Halcyon coromanda","Alcedinidae","Ruddy Kingfisher",0.741245169,"Halcyon coromanda",NA,NA,NA,"Alcedinidae","Halcyon_coromanda",NA,"Yes"
"611",NA,NA,NA,"Halcyon leucocephala","Halcyon leucocephala","Alcedinidae","Gray-headed Kingfisher",1.326909459,"Halcyon leucocephala",NA,NA,NA,"Alcedinidae","Halcyon_leucocephala",NA,"Yes"
"612",NA,NA,NA,"Halcyon pileata","Halcyon pileata","Alcedinidae","Black-capped Kingfisher",2.11981745,"Halcyon pileata",NA,NA,NA,"Alcedinidae","Halcyon_pileata",NA,"Yes"
"613",NA,NA,NA,"Halcyon senegalensis","Halcyon senegalensis","Alcedinidae","Woodland Kingfisher",1.035756385,"Halcyon senegalensis",NA,NA,NA,"Alcedinidae","Halcyon_senegalensis",NA,"Yes"
"614",NA,NA,NA,"Halcyon gularis","Halcyon smyrnensis","Alcedinidae","Brown-breasted Kingfisher",1.159355706,"Halcyon gularis",NA,NA,NA,"Alcedinidae","Halcyon_smyrnensis",NA,"Yes"
"615",NA,NA,NA,"Halcyon smyrnensis","Halcyon smyrnensis","Alcedinidae","White-throated Kingfisher",1.7370681,"Halcyon smyrnensis",NA,NA,NA,"Alcedinidae","Halcyon_smyrnensis",NA,"Yes"
"616",NA,NA,NA,"Megaceryle maxima","Megaceryle maxima","Alcedinidae","Giant Kingfisher",1.353937536,"Megaceryle maxima",NA,NA,NA,"Alcedinidae","Megaceryle_maxima",NA,"Yes"
"617",NA,NA,NA,"Megaceryle torquata","Megaceryle torquata","Alcedinidae","Ringed Kingfisher",1.601124484,"Megaceryle torquata",NA,NA,NA,"Alcedinidae","Megaceryle_torquata",NA,"Yes"
"618",NA,NA,NA,"Pelargopsis capensis","Pelargopsis capensis","Alcedinidae","Stork-billed Kingfisher",1.365576133,"Pelargopsis capensis",NA,NA,NA,"Alcedinidae","Pelargopsis_capensis",NA,"Yes"
"619",NA,NA,NA,"Todiramphus chloris","Todiramphus chloris","Alcedinidae","Collared Kingfisher",1.776225476,"Todiramphus chloris",NA,NA,NA,"Alcedinidae","Todiramphus_chloris",NA,"Yes"
"620",NA,NA,NA,"Todiramphus macleayii","Todiramphus macleayii","Alcedinidae","Forest Kingfisher",1.150956651,"Todiramphus macleayii",NA,NA,NA,"Alcedinidae","Todiramphus_macleayii",NA,"Yes"
"621",NA,NA,NA,"Todiramphus sanctus","Todiramphus sanctus","Alcedinidae","Sacred Kingfisher",1.085555233,"Todiramphus sanctus",NA,NA,NA,"Alcedinidae","Todiramphus_sanctus",NA,"Yes"
"622",NA,NA,NA,"Daptrius ater","Daptrius ater","Falconidae","Black Caracara",0.166952005,"Daptrius ater",NA,NA,NA,"Falconidae","Daptrius_ater","Black Caracara","Yes"
"623",NA,NA,NA,"Falco femoralis","Falco femoralis","Falconidae","Aplomado Falcon",2.036616891,"Falco femoralis",NA,NA,NA,"Falconidae","Falco_femoralis","Aplomado Falcon","Yes"
"624",NA,NA,NA,"Falco rupicolus","Falco tinnunculus","Falconidae","Rock Kestrel",1.053777966,"Falco tinnunculus",NA,NA,NA,"Falconidae","Falco_tinnunculus","Eurasian Kestrel","Yes"
"625",NA,NA,NA,"Micrastur ruficollis","Micrastur ruficollis","Falconidae","Barred Forest-Falcon",0.176425674,"Micrastur ruficollis",NA,NA,NA,"Falconidae","Micrastur_ruficollis","Barred Forest-falcon","Yes"
"626",NA,NA,NA,"Micrastur semitorquatus","Micrastur semitorquatus","Falconidae","Collared Forest-Falcon",0.523555873,"Micrastur semitorquatus",NA,NA,NA,"Falconidae","Micrastur_semitorquatus","Collared Forest-falcon","Yes"
"627",NA,NA,NA,"Gavia arctica","Gavia arctica","Gaviidae","Arctic Loon",1.017000114,"Gavia arctica",NA,NA,NA,"Gaviidae","Gavia_arctica",NA,"Yes"
"628",NA,NA,NA,"Gavia pacifica","Gavia pacifica","Gaviidae","Pacific Loon",1.491299956,"Gavia pacifica",NA,NA,NA,"Gaviidae","Gavia_pacifica",NA,"Yes"
"629",NA,NA,NA,"Gavia stellata","Gavia stellata","Gaviidae","Red-throated Loon",1.649091082,"Gavia stellata",NA,NA,NA,"Gaviidae","Gavia_stellata",NA,"Yes"
"630",NA,NA,NA,"Balearica regulorum","Balearica regulorum","Gruidae","Gray Crowned-Crane",0.836028602,"Balearica regulorum",NA,NA,NA,"Gruidae","Balearica_regulorum",NA,"Yes"
"631",NA,NA,NA,"Leucogeranus leucogeranus","Grus leucogeranus","Gruidae","Siberian Crane",2.243728968,"Leucogeranus leucogeranus",NA,NA,NA,"Gruidae","Grus_leucogeranus",NA,"Yes"
"632",NA,NA,NA,"Anthropoides paradiseus","Grus paradisea","Gruidae","Blue Crane",0.815857199,"Anthropoides paradiseus",NA,NA,NA,"Gruidae","Grus_paradisea",NA,"Yes"
"633",NA,NA,NA,"Zapornia flavirostra","Amaurornis flavirostra","Rallidae","Black Crake",1.211599762,"Zapornia flavirostra",NA,NA,NA,"Rallidae","Amaurornis_flavirostra",NA,"Yes"
"634",NA,NA,NA,"Amaurornis moluccana","Amaurornis moluccana","Rallidae","Pale-vented Bush-hen",1.664034981,"Amaurornis moluccana",NA,NA,NA,"Rallidae","Amaurornis_moluccana",NA,"Yes"
"635",NA,NA,NA,"Amaurornis olivacea","Amaurornis olivacea","Rallidae","Plain Bush-hen",1.034118155,"Amaurornis olivacea",NA,NA,NA,"Rallidae","Amaurornis_olivacea",NA,"Yes"
"636",NA,NA,NA,"Amaurornis phoenicurus","Amaurornis phoenicurus","Rallidae","White-breasted Waterhen",1.913983287,"Amaurornis phoenicurus",NA,NA,NA,"Rallidae","Amaurornis_phoenicurus",NA,"Yes"
"637",NA,NA,NA,"Aramides cajaneus","Aramides cajanea","Rallidae","Gray-cowled Wood-Rail",1.980598113,"Aramides cajaneus",NA,NA,NA,"Rallidae","Aramides_cajanea",NA,"Yes"
"638",NA,NA,NA,"Aramides albiventris","Aramides cajanea","Rallidae","Russet-naped Wood-Rail",1.35255105,"Aramides albiventris",NA,NA,NA,"Rallidae","Aramides_cajanea",NA,"Yes"
"639",NA,NA,NA,"Aramides saracura","Aramides saracura","Rallidae","Slaty-breasted Wood-Rail",2.671109525,"Aramides saracura",NA,NA,NA,"Rallidae","Aramides_saracura",NA,"Yes"
"640",NA,NA,NA,"Aramides ypecaha","Aramides ypecaha","Rallidae","Giant Wood-Rail",2.001981558,"Aramides ypecaha",NA,NA,NA,"Rallidae","Aramides_ypecaha",NA,"Yes"
