SpecID,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Species,Scientific,English,GS,Corneal.Diameter..mm.,Transverse.Diameter..mm.,Axial.Diameter..mm.,C.T,Source,Material,ScleroticRingOuterDiameter.mm,MuseumNumber,Notes
5424,Sphenisciformes,Spheniscidae,Penguins,15,BL3,Eudyptes_sclateri,Eudyptes sclateri,Erect-crested Penguin,Eudyptes_sclateri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5426,Sphenisciformes,Spheniscidae,Penguins,15,BL3,Eudyptes_schlegeli,Eudyptes schlegeli,Royal Penguin,Eudyptes_schlegeli,NA,NA,NA,NA,NA,NA,NA,NA,NA
5427,Sphenisciformes,Spheniscidae,Penguins,15,BL3,Megadyptes_antipodes,Megadyptes antipodes,Yellow-eyed Penguin,Megadyptes_antipodes,NA,NA,NA,NA,NA,NA,NA,NA,NA
5428,Sphenisciformes,Spheniscidae,Penguins,15,BL3,Eudyptula_minor,Eudyptula minor,Little Penguin,Eudyptula_minor,NA,NA,NA,NA,NA,NA,NA,NA,NA
5435,Sphenisciformes,Spheniscidae,Penguins,15,BL3,Spheniscus_magellanicus,Spheniscus magellanicus,Magellanic Penguin,Spheniscus_magellanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5440,Gaviiformes,Gaviidae,Loons or divers,16,BL3,Gavia_stellata,Gavia stellata,Red-throated Loon,Gavia_stellata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5442,Gaviiformes,Gaviidae,Loons or divers,16,BL3,Gavia_arctica,Gavia arctica,Arctic Loon,Gavia_arctica,NA,NA,NA,NA,NA,NA,NA,NA,NA
5446,Gaviiformes,Gaviidae,Loons or divers,16,BL3,Gavia_immer,Gavia immer,Common Loon,Gavia_immer,NA,NA,NA,NA,NA,NA,NA,NA,NA
5447,Gaviiformes,Gaviidae,Loons or divers,16,BL3,Gavia_adamsii,Gavia adamsii,Yellow-billed Loon,Gavia_adamsii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5460,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Macronectes_giganteus,Macronectes giganteus,Southern Giant-petrel,Macronectes_giganteus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5461,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Macronectes_halli,Macronectes halli,Northern Giant-petrel,Macronectes_halli,NA,NA,NA,NA,NA,NA,NA,NA,NA
5462,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Fulmarus_glacialis,Fulmarus glacialis,Northern Fulmar,Fulmarus_glacialis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5463,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Fulmarus_glacialoides,Fulmarus glacialoides,Southern Fulmar,Fulmarus_glacialoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
5464,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Thalassoica_antarctica,Thalassoica antarctica,Antarctic Petrel,Thalassoica_antarctica,NA,NA,NA,NA,NA,NA,NA,NA,NA
5465,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Daption_capense,Daption capense,Cape Petrel,Daption_capense,NA,NA,NA,NA,NA,NA,NA,NA,NA
5466,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pagodroma_nivea,Pagodroma nivea,Snow Petrel,Pagodroma_nivea,NA,NA,NA,NA,NA,NA,NA,NA,NA
5471,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Lugensa_brevirostris,Lugensa brevirostris,Kerguelen Petrel,Lugensa_brevirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
5473,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pseudobulweria_aterrima,Pseudobulweria aterrima,Mascarene Petrel,Pseudobulweria_aterrima,NA,NA,NA,NA,NA,NA,NA,NA,NA
5475,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pseudobulweria_rostrata,Pseudobulweria rostrata,Tahiti Petrel,Pseudobulweria_rostrata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5476,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pseudobulweria_macgillivrayi,Pseudobulweria macgillivrayi,Fiji Petrel,Pseudobulweria_macgillivrayi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5477,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_axillaris,Pterodroma axillaris,Chatham Petrel,Pterodroma_axillaris,NA,NA,NA,NA,NA,NA,NA,NA,NA
5478,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_nigripennis,Pterodroma nigripennis,Black-winged Petrel,Pterodroma_nigripennis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5479,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_cervicalis,Pterodroma cervicalis,White-necked Petrel,Pterodroma_cervicalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5480,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_inexpectata,Pterodroma inexpectata,Mottled Petrel,Pterodroma_inexpectata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5481,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_hypoleuca,Pterodroma hypoleuca,Bonin Petrel,Pterodroma_hypoleuca,NA,NA,NA,NA,NA,NA,NA,NA,NA
5482,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_leucoptera,Pterodroma leucoptera,Gould's Petrel,Pterodroma_leucoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA
5484,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_cookii,Pterodroma cookii,Cook's Petrel,Pterodroma_cookii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5485,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_defilippiana,Pterodroma defilippiana,De Filippi's Petrel,Pterodroma_defilippiana,NA,NA,NA,NA,NA,NA,NA,NA,NA
5486,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_pycrofti,Pterodroma pycrofti,Pycroft's Petrel,Pterodroma_pycrofti,NA,NA,NA,NA,NA,NA,NA,NA,NA
5487,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_longirostris,Pterodroma longirostris,Stejneger's Petrel,Pterodroma_longirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
5488,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_alba,Pterodroma alba,Phoenix Petrel,Pterodroma_alba,NA,NA,NA,NA,NA,NA,NA,NA,NA
5489,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_arminjoniana,Pterodroma arminjoniana,Trindade Petrel,Pterodroma_arminjoniana,NA,NA,NA,NA,NA,NA,NA,NA,NA
5493,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_phaeopygia,Pterodroma phaeopygia,Galapagos Petrel,Pterodroma_phaeopygia,NA,NA,NA,NA,NA,NA,NA,NA,NA
5494,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_neglecta,Pterodroma neglecta,Kermadec Petrel,Pterodroma_neglecta,NA,NA,NA,NA,NA,NA,NA,NA,NA
5495,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_externa,Pterodroma externa,Juan Fernandez Petrel,Pterodroma_externa,NA,NA,NA,NA,NA,NA,NA,NA,NA
5496,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_baraui,Pterodroma baraui,Barau's Petrel,Pterodroma_baraui,NA,NA,NA,NA,NA,NA,NA,NA,NA
5497,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_ultima,Pterodroma ultima,Murphy's Petrel,Pterodroma_ultima,NA,NA,NA,NA,NA,NA,NA,NA,NA
5498,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_solandri,Pterodroma solandri,Providence Petrel,Pterodroma_solandri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5499,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_macroptera,Pterodroma macroptera,Great-winged Petrel,Pterodroma_macroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA
5500,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_magentae,Pterodroma magentae,Magenta Petrel,Pterodroma_magentae,NA,NA,NA,NA,NA,NA,NA,NA,NA
5501,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_lessonii,Pterodroma lessonii,White-headed Petrel,Pterodroma_lessonii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5502,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_madeira,Pterodroma madeira,Zino's Petrel,Pterodroma_madeira,NA,NA,NA,NA,NA,NA,NA,NA,NA
5504,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_feae,Pterodroma feae,Fea's Petrel,Pterodroma_feae,NA,NA,NA,NA,NA,NA,NA,NA,NA
5505,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_mollis,Pterodroma mollis,Soft-plumaged Petrel,Pterodroma_mollis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5508,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_incerta,Pterodroma incerta,Atlantic Petrel,Pterodroma_incerta,NA,NA,NA,NA,NA,NA,NA,NA,NA
5509,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_cahow,Pterodroma cahow,Bermuda Petrel,Pterodroma_cahow,NA,NA,NA,NA,NA,NA,NA,NA,NA
5510,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pterodroma_hasitata,Pterodroma hasitata,Black-capped Petrel,Pterodroma_hasitata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5512,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Halobaena_caerulea,Halobaena caerulea,Blue Petrel,Halobaena_caerulea,NA,NA,NA,NA,NA,NA,NA,NA,NA
5513,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pachyptila_vittata,Pachyptila vittata,Broad-billed Prion,Pachyptila_vittata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5514,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pachyptila_salvini,Pachyptila salvini,Medium-billed Prion,Pachyptila_salvini,NA,NA,NA,NA,NA,NA,NA,NA,NA
5518,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pachyptila_desolata,Pachyptila desolata,Antarctic Prion,Pachyptila_desolata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5519,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pachyptila_belcheri,Pachyptila belcheri,Thin-billed Prion,Pachyptila_belcheri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5520,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pachyptila_turtur,Pachyptila turtur,Fairy Prion,Pachyptila_turtur,NA,NA,NA,NA,NA,NA,NA,NA,NA
5521,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Pachyptila_crassirostris,Pachyptila crassirostris,Fulmar Prion,Pachyptila_crassirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
5522,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Bulweria_bulwerii,Bulweria bulwerii,Bulwer's Petrel,Bulweria_bulwerii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5523,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Bulweria_fallax,Bulweria fallax,Jouanin's Petrel,Bulweria_fallax,NA,NA,NA,NA,NA,NA,NA,NA,NA
5524,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Procellaria_aequinoctialis,Procellaria aequinoctialis,White-chinned Petrel,Procellaria_aequinoctialis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5525,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Procellaria_parkinsoni,Procellaria parkinsoni,Parkinson's Petrel,Procellaria_parkinsoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
5526,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Procellaria_westlandica,Procellaria westlandica,Westland Petrel,Procellaria_westlandica,NA,NA,NA,NA,NA,NA,NA,NA,NA
5527,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Procellaria_cinerea,Procellaria cinerea,Grey Petrel,Procellaria_cinerea,NA,NA,NA,NA,NA,NA,NA,NA,NA
5528,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Calonectris_diomedea,Calonectris diomedea,Cory's Shearwater,Calonectris_diomedea,NA,NA,NA,NA,NA,NA,NA,NA,NA
5531,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Calonectris_leucomelas,Calonectris leucomelas,Streaked Shearwater,Calonectris_leucomelas,NA,NA,NA,NA,NA,NA,NA,NA,NA
5534,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_pacificus,Puffinus pacificus,Wedge-tailed Shearwater,Puffinus_pacificus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5535,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_bulleri,Puffinus bulleri,Buller's Shearwater,Puffinus_bulleri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5536,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_carneipes,Puffinus carneipes,Flesh-footed Shearwater,Puffinus_carneipes,NA,NA,NA,NA,NA,NA,NA,NA,NA
5537,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_creatopus,Puffinus creatopus,Pink-footed Shearwater,Puffinus_creatopus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5539,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_gravis,Puffinus gravis,Great Shearwater,Puffinus_gravis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5540,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_griseus,Puffinus griseus,Sooty Shearwater,Puffinus_griseus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5541,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_tenuirostris,Puffinus tenuirostris,Short-tailed Shearwater,Puffinus_tenuirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
5542,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_nativitatis,Puffinus nativitatis,Christmas Island Shearwater,Puffinus_nativitatis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5543,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_puffinus,Puffinus puffinus,Manx Shearwater,Puffinus_puffinus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5545,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_yelkouan,Puffinus yelkouan,Yelkouan Shearwater,Puffinus_yelkouan,NA,NA,NA,NA,NA,NA,NA,NA,NA
5548,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_auricularis,Puffinus auricularis,Townsend's Shearwater,Puffinus_auricularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5550,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_opisthomelas,Puffinus opisthomelas,Black-vented Shearwater,Puffinus_opisthomelas,NA,NA,NA,NA,NA,NA,NA,NA,NA
5551,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_gavia,Puffinus gavia,Fluttering Shearwater,Puffinus_gavia,NA,NA,NA,NA,NA,NA,NA,NA,NA
5552,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_huttoni,Puffinus huttoni,Hutton's Shearwater,Puffinus_huttoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
5555,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_assimilis,Puffinus assimilis,Little Shearwater,Puffinus_assimilis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5557,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_lherminieri,Puffinus lherminieri,Audubon's Shearwater,Puffinus_lherminieri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5561,Procellariiformes,Procellariidae,Petrels and shearwaters,18,BL3,Puffinus_heinrothi,Puffinus heinrothi,Heinroth's Shearwater,Puffinus_heinrothi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5562,Procellariiformes,Pelecanoididae,Diving-petrels,20,BL3,Pelecanoides_garnotii,Pelecanoides garnotii,Peruvian Diving-petrel,Pelecanoides_garnotii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5563,Procellariiformes,Pelecanoididae,Diving-petrels,20,BL3,Pelecanoides_magellani,Pelecanoides magellani,Magellanic Diving-petrel,Pelecanoides_magellani,NA,NA,NA,NA,NA,NA,NA,NA,NA
5564,Procellariiformes,Pelecanoididae,Diving-petrels,20,BL3,Pelecanoides_georgicus,Pelecanoides georgicus,South Georgia Diving-petrel,Pelecanoides_georgicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5565,Procellariiformes,Pelecanoididae,Diving-petrels,20,BL3,Pelecanoides_urinatrix,Pelecanoides urinatrix,Common Diving-petrel,Pelecanoides_urinatrix,NA,NA,NA,NA,NA,NA,NA,NA,NA
5575,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Diomedea_exulans,Diomedea exulans,Wandering Albatross,Diomedea_exulans,NA,NA,NA,NA,NA,NA,NA,NA,NA
5577,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Diomedea_amsterdamensis,Diomedea amsterdamensis,Amsterdam Albatross,Diomedea_amsterdamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5578,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Diomedea_epomophora,Diomedea epomophora,Southern Royal Albatross,Diomedea_epomophora,NA,NA,NA,NA,NA,NA,NA,NA,NA
5579,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Phoebastria_irrorata,Phoebastria irrorata,Waved Albatross,Phoebastria_irrorata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5580,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Phoebastria_albatrus,Phoebastria albatrus,Short-tailed Albatross,Phoebastria_albatrus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5581,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Phoebastria_nigripes,Phoebastria nigripes,Black-footed Albatross,Phoebastria_nigripes,NA,NA,NA,NA,NA,NA,NA,NA,NA
5582,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Phoebastria_immutabilis,Phoebastria immutabilis,Laysan Albatross,Phoebastria_immutabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5583,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Thalassarche_melanophrys,Thalassarche melanophrys,Black-browed Albatross,Thalassarche_melanophrys,NA,NA,NA,NA,NA,NA,NA,NA,NA
5584,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Thalassarche_cauta,Thalassarche cauta,Shy Albatross,Thalassarche_cauta,NA,NA,NA,NA,NA,NA,NA,NA,NA
5589,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Thalassarche_chrysostoma,Thalassarche chrysostoma,Grey-headed Albatross,Thalassarche_chrysostoma,NA,NA,NA,NA,NA,NA,NA,NA,NA
5590,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Thalassarche_chlororhynchos,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,Thalassarche_chlororhynchos,NA,NA,NA,NA,NA,NA,NA,NA,NA
5591,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Thalassarche_bulleri,Thalassarche bulleri,Buller's Albatross,Thalassarche_bulleri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5592,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Phoebetria_fusca,Phoebetria fusca,Sooty Albatross,Phoebetria_fusca,NA,NA,NA,NA,NA,NA,NA,NA,NA
5593,Procellariiformes,Diomedeidae,Albatrosses,17,BL3,Phoebetria_palpebrata,Phoebetria palpebrata,Light-mantled Albatross,Phoebetria_palpebrata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5598,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanites_oceanicus,Oceanites oceanicus,Wilson's Storm-petrel,Oceanites_oceanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5599,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanites_gracilis,Oceanites gracilis,White-vented Storm-petrel,Oceanites_gracilis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5600,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Garrodia_nereis,Garrodia nereis,Grey-backed Storm-petrel,Garrodia_nereis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5601,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Pelagodroma_marina,Pelagodroma marina,White-faced Storm-petrel,Pelagodroma_marina,NA,NA,NA,NA,NA,NA,NA,NA,NA
5602,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Fregetta_tropica,Fregetta tropica,Black-bellied Storm-petrel,Fregetta_tropica,NA,NA,NA,NA,NA,NA,NA,NA,NA
5603,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Fregetta_grallaria,Fregetta grallaria,White-bellied Storm-petrel,Fregetta_grallaria,NA,NA,NA,NA,NA,NA,NA,NA,NA
5604,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Nesofregetta_fuliginosa,Nesofregetta fuliginosa,White-throated Storm-petrel,Nesofregetta_fuliginosa,NA,NA,NA,NA,NA,NA,NA,NA,NA
5605,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Hydrobates_pelagicus,Hydrobates pelagicus,European Storm-petrel,Hydrobates_pelagicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
5606,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Halocyptena_microsoma,Halocyptena microsoma,Least Storm-petrel,Halocyptena_microsoma,NA,NA,NA,NA,NA,NA,NA,NA,NA
5607,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_tethys,Oceanodroma tethys,Wedge-rumped Storm-petrel,Oceanodroma_tethys,NA,NA,NA,NA,NA,NA,NA,NA,NA
5608,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_castro,Oceanodroma castro,Madeiran Storm-petrel,Oceanodroma_castro,NA,NA,NA,NA,NA,NA,NA,NA,NA
5609,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_leucorhoa,Oceanodroma leucorhoa,Leach's Storm-petrel,Oceanodroma_leucorhoa,NA,NA,NA,NA,NA,NA,NA,NA,NA
5614,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_monorhis,Oceanodroma monorhis,Swinhoe's Storm-petrel,Oceanodroma_monorhis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5616,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_tristrami,Oceanodroma tristrami,Tristram's Storm-petrel,Oceanodroma_tristrami,NA,NA,NA,NA,NA,NA,NA,NA,NA
5617,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_markhami,Oceanodroma markhami,Markham's Storm-petrel,Oceanodroma_markhami,NA,NA,NA,NA,NA,NA,NA,NA,NA
5618,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_matsudairae,Oceanodroma matsudairae,Matsudaira's Storm-petrel,Oceanodroma_matsudairae,NA,NA,NA,NA,NA,NA,NA,NA,NA
5619,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_melania,Oceanodroma melania,Black Storm-petrel,Oceanodroma_melania,NA,NA,NA,NA,NA,NA,NA,NA,NA
5620,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_homochroa,Oceanodroma homochroa,Ashy Storm-petrel,Oceanodroma_homochroa,NA,NA,NA,NA,NA,NA,NA,NA,NA
5621,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_hornbyi,Oceanodroma hornbyi,Ringed Storm-petrel,Oceanodroma_hornbyi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5622,Procellariiformes,Hydrobatidae,Storm-petrels,19,BL3,Oceanodroma_furcata,Oceanodroma furcata,Fork-tailed Storm-petrel,Oceanodroma_furcata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5662,Passeriformes,Acanthisittidae,New Zealand wrens,98,BL3,Xenicus_gilviventris,Xenicus gilviventris,South Island Wren,Xenicus_gilviventris,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_phayrei,Pitta phayrei,Eared Pitta,Pitta_phayrei,NA,NA,NA,NA,NA,NA,NA,NA,NA
5669,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_nipalensis,Pitta nipalensis,Blue-naped Pitta,Pitta_nipalensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5672,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_schneideri,Pitta schneideri,Schneider's Pitta,Pitta_schneideri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_caerulea,Pitta caerulea,Giant Pitta,Pitta_caerulea,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_elliotii,Pitta elliotii,Bar-bellied Pitta,Pitta_elliotii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5677,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_gurneyi,Pitta gurneyi,Gurney's Pitta,Pitta_gurneyi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5684,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_steerii,Pitta steerii,Azure-breasted Pitta,Pitta_steerii,NA,NA,NA,NA,NA,NA,NA,NA,NA
5685,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_kochi,Pitta kochi,Whiskered Pitta,Pitta_kochi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5687,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_dohertyi,Pitta dohertyi,Sula Pitta,Pitta_dohertyi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5688,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_arcuata,Pitta arcuata,Blue-banded Pitta,Pitta_arcuata,NA,NA,NA,NA,NA,NA,NA,NA,NA
5691,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_ussheri,Pitta ussheri,Black-headed Pitta,Pitta_ussheri,NA,NA,NA,NA,NA,NA,NA,NA,NA
5692,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_venusta,Pitta venusta,Graceful Pitta,Pitta_venusta,NA,NA,NA,NA,NA,NA,NA,NA,NA
5694,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_reichenowi,Pitta reichenowi,Green-breasted Pitta,Pitta_reichenowi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696,Passeriformes,Pittidae,Pittas,102,BL3,Pitta_nympha,Pitta nympha,Fairy Pitta,Pitta_nympha,NA,NA,NA,NA,NA,NA,NA,NA,NA
